return_id,order_id,product_id,customer_id,return_date,return_quantity,refund_amount,return_reason,return_status
9015124,5437097,21014,141423.0,2025-08-24,1,7006.11,Quality Issue,Approved
9015125,5388910,21630,133920.0,2025-03-30,1,7637.48,Changed Mind,Approved
9015126,5475058,20992,119587.0,2026-06-18,1,4138.39,Damaged,Approved
9015127,5182390,20414,123645.0,2025-09-17,1,22321.14,Not as Expected,Approved
9015128,5389772,20830,130144.0,2026-06-17,1,2631.51,Changed Mind,Approved
9015129,5126229,20833,116581.0,2024-07-30,1,2187.11,Wrong Item,Approved
9015130,5345789,21788,118436.0,2026-03-23,1,8904.08,Quality Issue,Approved
9015131,5184876,21989,145282.0,2024-06-01,2,10483.81,Wrong Item,Pending
9015132,5181437,21084,103411.0,2025-06-01,1,20750.66,Damaged,Approved
9015133,5086467,20149,133440.0,2025-10-04,1,3090.1,Not as Expected,Approved
9015134,5211137,21358,146867.0,2024-07-19,1,13699.23,Wrong Item,Approved
9015135,5346758,20731,111856.0,2024-11-18,2,3120.08,Damaged,Approved
9015136,5475368,20881,132725.0,2024-05-19,1,1643.71,Quality Issue,Approved
9015137,5542801,20584,139942.0,2025-05-02,1,2718.16,Not as Expected,Pending
9015138,5156106,21664,133027.0,2024-04-24,1,2676.94,Quality Issue,Approved
9015139,5074339,21520,102628.0,2025-10-02,1,9890.75,Not as Expected,Approved
9015140,5411732,20183,149787.0,2024-06-13,1,7470.71,Damaged,Approved
9015141,5066419,20002,137413.0,2026-04-27,2,5295.48,Wrong Item,Approved
9015142,5487758,21507,126888.0,2025-09-10,1,8340.59,Not as Expected,Approved
9015143,5290477,20996,146336.0,2026-05-25,1,2766.68,Changed Mind,Approved
9015144,5226954,21949,115153.0,2025-12-07,2,20489.02,Wrong Item,Approved
9015145,5390043,21441,138038.0,2024-05-07,1,24835.7,Quality Issue,Approved
9015146,5205763,20266,106721.0,2024-02-14,1,1283.61,Not as Expected,Approved
9015147,5181900,20971,115611.0,2025-08-08,2,4005.95,Damaged,Approved
9015148,5292163,21614,115696.0,2025-05-04,1,1025.72,Wrong Item,Approved
9015149,5252927,21306,139407.0,2026-02-15,1,1338.17,Quality Issue,Approved
9015150,5396176,21652,103776.0,2025-04-08,2,10345.29,Damaged,Approved
9015151,5074507,21084,133585.0,2024-11-16,1,18675.59,Changed Mind,Approved
9015152,5533636,20802,107866.0,2024-04-20,1,1043.46,Not as Expected,Approved
9015153,5410282,21448,142315.0,2025-09-01,3,12793.04,Changed Mind,Approved
9015154,5291869,20007,102761.0,2024-12-24,2,46244.5,Changed Mind,Approved
9015155,5025239,20440,149016.0,2024-11-05,2,5647.91,Damaged,Approved
9015156,5211532,20974,149375.0,2024-10-19,1,1590.77,Damaged,Approved
9015157,5463408,21273,128678.0,2024-08-29,2,5748.94,Not as Expected,Approved
9015158,5168402,20858,148702.0,2025-08-29,2,33610.58,Wrong Item,Approved
9015159,5423183,20615,131861.0,2024-05-15,1,7107.83,Not as Expected,Approved
9015160,5435777,20284,124587.0,2026-04-15,1,4730.08,Quality Issue,Approved
9015161,5279549,20505,121109.0,2025-11-17,1,3365.12,Quality Issue,Approved
9015162,5348732,20586,135631.0,2026-02-02,1,6696.38,Not as Expected,Approved
9015163,5027485,20852,142350.0,2024-11-15,1,5589.71,Quality Issue,Approved
9015164,5534219,20871,137069.0,2025-01-09,2,4750.63,Wrong Item,Approved
9015165,5222365,20739,136353.0,2024-05-26,1,5435.94,Wrong Item,Approved
9015166,5263418,21374,110267.0,2024-08-05,1,7122.8,Quality Issue,Approved
9015167,5439502,21926,131410.0,2024-06-03,2,5912.69,Damaged,Approved
9015168,5527246,21179,120107.0,2026-04-22,1,18710.59,Quality Issue,Approved
9015169,5269632,21514,107801.0,2025-09-20,3,5973.32,Wrong Item,Approved
9015170,5302214,20682,102876.0,2025-05-23,5,6725.34,Quality Issue,Approved
9015171,5037838,20414,129870.0,2024-06-10,1,17621.96,Quality Issue,Approved
9015172,5044554,21664,129898.0,2024-12-04,2,5688.49,Wrong Item,Approved
9015173,5240242,21296,146940.0,2024-10-13,1,1474.17,Wrong Item,Approved
9015174,5281555,21692,141242.0,2026-02-26,2,14456.53,Damaged,Approved
9015175,5280804,21107,106533.0,2024-02-24,2,1267.57,Changed Mind,Approved
9015176,5534866,20846,106121.0,2025-01-19,1,8237.91,Damaged,Approved
9015177,5440589,20078,116309.0,2025-08-25,1,642.57,Changed Mind,Approved
9015178,5299561,21643,125868.0,2025-07-14,1,8285.25,Quality Issue,Approved
9015179,5126443,21976,130667.0,2025-11-23,4,7587.04,Quality Issue,Approved
9015180,5210287,21640,122916.0,2025-09-20,3,108016.68,Not as Expected,Approved
9015181,5469182,20250,146872.0,2025-04-26,1,10397.09,Not as Expected,Approved
9015182,5312261,21116,122915.0,2026-01-02,1,6819.7,Quality Issue,Approved
9015183,5314277,20960,121477.0,2024-06-11,1,19606.93,Not as Expected,Approved
9015184,5357531,21171,124307.0,2025-10-23,1,18766.05,Wrong Item,Approved
9015185,5372260,20989,131857.0,2026-03-06,2,421.27,Damaged,Approved
9015186,5117229,21928,149494.0,2024-10-15,1,226.49,Wrong Item,Approved
9015187,5290225,21762,149978.0,2025-09-13,2,2311.58,Not as Expected,Approved
9015188,5478936,20275,112231.0,2025-08-23,1,4114.17,Damaged,Approved
9015189,5350786,21768,126871.0,2024-06-16,2,7235.03,Wrong Item,Approved
9015190,5056752,21975,121675.0,2024-11-12,1,4274.91,Quality Issue,Approved
9015191,5333481,20547,125509.0,2024-10-22,1,16724.93,Quality Issue,Approved
9015192,5164143,21574,103189.0,2024-10-09,1,24784.78,Changed Mind,Approved
9015193,5449766,20004,128539.0,2024-12-13,1,42840.65,Not as Expected,Approved
9015194,5162934,21971,129739.0,2026-03-13,1,3808.78,Wrong Item,Approved
9015195,5091384,21978,114566.0,2025-01-03,1,7295.13,Changed Mind,Approved
9015196,5099223,20554,108358.0,2025-05-01,1,219.59,Damaged,Approved
9015197,5013174,20162,126191.0,2026-07-24,1,4833.46,Quality Issue,Approved
9015198,5508352,20434,118375.0,2026-03-27,2,34754.72,Wrong Item,Approved
9015199,5150749,21216,113662.0,2025-10-10,1,8916.95,Not as Expected,Approved
9015200,5100867,20940,114420.0,2025-01-08,2,4374.5,Wrong Item,Approved
9015201,5296933,21916,102817.0,2025-11-14,1,3401.33,Wrong Item,Approved
9015202,5297372,21504,120079.0,2024-07-31,3,68003.81,Wrong Item,Approved
9015203,5018451,21397,113363.0,2025-03-19,3,41300.26,Changed Mind,Approved
9015204,5232301,21753,119382.0,2024-09-25,3,12061.17,Not as Expected,Approved
9015205,5058281,20336,142995.0,2026-02-25,1,866.52,Changed Mind,Approved
9015206,5064060,21986,149226.0,2024-02-18,2,1126.86,Not as Expected,Approved
9015207,5112318,21136,146761.0,2024-11-30,2,12030.64,Wrong Item,Approved
9015208,5364609,20958,130589.0,2024-11-11,3,9466.2,Quality Issue,Pending
9015209,5446514,20118,126021.0,2024-06-05,2,405.5,Not as Expected,Approved
9015210,5091194,20837,125007.0,2026-03-19,2,16433.8,Changed Mind,Approved
9015211,5051655,21432,147794.0,2025-12-28,1,24184.66,Wrong Item,Pending
9015212,5261070,21302,126354.0,2026-01-10,1,4591.55,Wrong Item,Approved
9015213,5112238,21424,138151.0,2026-03-01,1,3090.18,Damaged,Approved
9015214,5260405,21002,116630.0,2025-05-23,1,5923.5,Damaged,Approved
9015215,5360573,21364,145559.0,2025-08-29,2,21541.09,Wrong Item,Approved
9015216,5478108,20555,147226.0,2025-08-02,1,1826.33,Not as Expected,Approved
9015217,5478070,21109,147911.0,2025-03-13,1,673.41,Not as Expected,Approved
9015218,5508113,20428,133465.0,2024-09-11,2,5612.66,Damaged,Approved
9015219,5351269,21196,107426.0,2024-06-08,2,3860.32,Damaged,Approved
9015220,5059907,21418,102081.0,2026-06-13,1,915.66,Quality Issue,Approved
9015221,5376075,21053,116228.0,2025-11-11,1,28035.18,Damaged,Approved
9015222,5073965,21731,111175.0,2025-03-20,1,1306.64,Quality Issue,Approved
9015223,5129461,21472,127632.0,2024-09-08,1,10832.99,Quality Issue,Approved
9015224,5121785,20190,105610.0,2024-12-22,1,5605.71,Not as Expected,Approved
9015225,5054008,20947,128868.0,2024-11-09,1,10816.6,Quality Issue,Approved
9015226,5263357,20138,102644.0,2025-08-04,1,8353.45,Not as Expected,Approved
9015227,5095849,21861,104403.0,2024-06-09,1,21722.76,Quality Issue,Approved
9015228,5238748,21900,129242.0,2025-03-09,1,-19283120.45,Wrong Item,Approved
9015229,5415835,20154,141685.0,2025-10-22,1,9983.03,Damaged,Approved
9015230,5452814,20572,122215.0,2024-09-24,3,56719.8,Damaged,Approved
9015231,5385543,20390,148325.0,2025-05-30,1,299.64,Quality Issue,Approved
9015232,5250588,21382,116856.0,2025-06-26,1,3437.53,Quality Issue,Approved
9015233,5117024,20905,118138.0,2024-11-07,3,3499.29,Quality Issue,Approved
9015234,5218716,21280,108815.0,2024-04-02,1,5743.5,Quality Issue,Approved
9015235,5020387,20534,136136.0,2024-11-26,1,31684.26,Not as Expected,Approved
9015236,5171168,21423,124954.0,2026-04-21,1,16376.88,Damaged,Approved
9015237,5477048,21776,111671.0,2025-09-20,2,1403.76,Damaged,Pending
9015238,5304430,21404,120663.0,2025-02-18,1,2997.15,Damaged,Approved
9015239,5350813,21690,141447.0,2026-05-29,1,5585.13,Damaged,Approved
9015240,5376334,20580,135436.0,2024-12-08,2,19451.91,Quality Issue,Approved
9015241,5165339,20188,102568.0,2024-12-18,1,2252.37,Changed Mind,Approved
9015242,5076197,21173,115536.0,2024-08-16,1,16766.8,Wrong Item,Approved
9015243,5123481,21681,140070.0,2026-01-15,2,17115.14,Not as Expected,Approved
9015244,5392364,20770,129479.0,2026-05-16,2,18694.71,Damaged,Approved
9015245,5518925,21166,144257.0,2026-05-29,1,3504.68,Damaged,Approved
9015246,5249004,20934,114674.0,2025-12-18,3,57422.79,Changed Mind,Approved
9015247,5474248,21016,118236.0,2025-08-30,1,489.07,Changed Mind,Approved
9015248,5426979,20486,117885.0,2025-04-11,2,52620.65,Quality Issue,Approved
9015249,5059245,21245,124188.0,2025-12-20,1,20958.76,Not as Expected,Approved
9015250,5031570,20503,136215.0,2026-02-02,2,825.25,Changed Mind,Approved
9015251,5327428,21010,127460.0,2024-11-22,1,1455.95,Damaged,Approved
9015252,5472787,20910,107571.0,2026-04-10,1,8346.5,Quality Issue,Approved
9015253,5422297,20732,124332.0,2024-12-22,1,13199.04,Damaged,Approved
9015254,5522364,20688,130036.0,2024-12-13,1,1317.92,Wrong Item,Approved
9015255,5299880,20144,113654.0,2025-06-08,3,10329.64,Wrong Item,Approved
9015256,5230435,21004,114035.0,2024-09-30,1,42833.33,Not as Expected,Approved
9015257,5030078,21827,139916.0,2026-06-02,1,1509.32,Quality Issue,Approved
9015258,5530589,20279,149916.0,2025-01-14,1,1565.72,Not as Expected,Approved
9015259,5044788,21902,100795.0,2025-10-23,3,16025.53,Changed Mind,Approved
9015260,5500410,20499,142642.0,2025-06-19,1,1142.14,Damaged,Approved
9015261,5345273,21978,145552.0,2024-04-26,1,8662.96,Damaged,Approved
9015262,5123421,21649,110866.0,2024-01-22,1,3508.33,Quality Issue,Approved
9015263,5227629,21737,110656.0,2026-07-05,1,2183.96,Quality Issue,Approved
9015264,5493818,20356,124669.0,2025-10-10,2,4705.24,Not as Expected,Approved
9015265,5492049,21726,146151.0,2025-11-30,1,9875.09,Quality Issue,Approved
9015266,5141373,21874,135637.0,2025-05-29,1,28979.0,Damaged,Approved
9015267,5509113,21458,111305.0,2024-10-03,1,3856.68,Wrong Item,Approved
9015268,5301142,21722,121170.0,2025-08-23,2,11501.74,Not as Expected,Approved
9015269,5429853,20042,107534.0,2024-06-05,1,826.95,Not as Expected,Approved
9015270,5139364,20322,126668.0,2026-06-30,1,2210.17,Wrong Item,Approved
9015271,5376600,20147,100689.0,2024-08-10,3,19364.13,Not as Expected,Approved
9015272,5424050,20465,129243.0,2025-03-05,4,8569.62,Not as Expected,Approved
9015273,5030053,20381,149845.0,2026-05-11,1,17903.13,Not as Expected,Approved
9015274,5296109,20447,127212.0,2024-09-07,1,31941.31,Wrong Item,Approved
9015275,5481103,21175,103544.0,2026-06-28,2,3761.28,Quality Issue,Approved
9015276,5038584,21835,129851.0,2024-09-19,1,6432.45,Not as Expected,Approved
9015277,5079572,20726,123970.0,2026-02-21,1,13225.76,Changed Mind,Approved
9015278,5036172,20157,104361.0,2024-06-13,2,9051.56,Damaged,Approved
9015279,5436641,20972,135767.0,2025-04-25,2,2147.28,Wrong Item,Approved
9015280,5481807,20169,108742.0,2024-09-11,1,2355.83,Changed Mind,Approved
9015281,5233931,20912,129959.0,2024-01-08,2,15915.73,Damaged,Approved
9015282,5367207,20205,131929.0,2024-12-03,1,4342.49,Wrong Item,Approved
9015283,5447130,20356,129130.0,2024-01-22,1,2104.97,Not as Expected,Approved
9015284,5230227,20520,132229.0,2024-05-16,1,15551.85,Damaged,Approved
9015285,5523419,20940,119062.0,2026-01-14,3,5577.49,Quality Issue,Approved
9015286,5005413,21788,104367.0,2025-05-06,1,10017.09,Damaged,Approved
9015287,5317520,21035,135537.0,2026-01-31,2,55965.44,Not as Expected,Approved
9015288,5391151,21494,106678.0,2025-11-11,2,6238.87,Quality Issue,Approved
9015289,5365646,20330,143380.0,2024-10-17,1,4660.77,Damaged,Approved
9015290,5042557,21308,142091.0,2025-07-07,1,6344.09,Wrong Item,Pending
9015291,5054850,21529,134491.0,2025-08-27,1,1962.47,Changed Mind,Approved
9015292,5392381,20988,115535.0,2026-04-29,1,7377.9,Damaged,Approved
9015293,5427063,21471,117928.0,2024-09-12,1,45215.44,Wrong Item,Approved
9015294,5288363,21594,149114.0,2025-08-07,1,14816.31,Not as Expected,Approved
9015295,5186279,20375,132072.0,2026-05-18,2,83044.68,Quality Issue,Approved
9015296,5515130,21046,102618.0,2025-05-08,1,4641.6,Damaged,Approved
9015297,5313723,20755,119857.0,2025-02-17,4,8303.04,Wrong Item,Approved
9015298,5239642,21196,132014.0,2024-04-24,1,1737.14,Changed Mind,Approved
9015299,5437310,21170,123254.0,2025-09-14,3,2718.5,Quality Issue,Approved
9015300,5318639,20402,110202.0,2025-11-13,1,450.15,Wrong Item,Approved
9015301,5343161,21823,136905.0,2026-03-28,1,15847.35,damaged,Approved
9015302,5021821,20704,125646.0,2026-02-07,1,6460.23,Not as Expected,Approved
9015303,5520133,20741,100811.0,2024-12-24,2,2266.75,Quality Issue,Approved
9015304,5388840,20606,122758.0,2026-06-04,1,16478.7,Damaged,Approved
9015305,5464439,21251,149644.0,2024-04-14,1,3396.59,Changed Mind,Approved
9015306,5273772,20058,133145.0,2024-02-24,1,471.62,Quality Issue,Approved
9015307,5401950,20554,147646.0,2025-05-22,1,278.14,Damaged,Approved
9015308,5521929,21217,124342.0,2024-12-11,2,36946.49,Not as Expected,Approved
9015309,5255601,20336,106586.0,2025-02-10,1,917.5,Quality Issue,Approved
9015310,5404540,21284,121448.0,2026-01-27,1,8789.84,Wrong Item,Approved
9015311,5489212,20130,101534.0,2024-02-26,2,1098.47,Not as Expected,Approved
9015312,5175416,21324,112365.0,2025-05-24,1,832.15,Damaged,Approved
9015313,5484158,21498,131527.0,2026-05-23,2,2506.16,Not as Expected,Approved
9015314,5036077,20943,149248.0,2025-12-18,2,1511.33,Quality Issue,Approved
9015315,5460359,21570,116798.0,2025-07-15,3,25260.35,Quality Issue,Approved
9015316,5181429,20254,144640.0,2025-05-07,1,746.74,Damaged,Approved
9015317,5441867,20372,142469.0,2024-02-04,2,362.76,Quality Issue,Approved
9015318,5264195,21708,109691.0,2025-08-23,1,2207.23,Damaged,Approved
9015319,5441704,20007,144185.0,2025-04-19,1,20810.03,Wrong Item,Approved
9015320,5479537,20037,128270.0,2026-01-31,1,3054.05,Quality Issue,Approved
9015321,5032121,21185,113617.0,2024-09-27,1,25187.71,Wrong Item,Approved
9015322,5452761,21312,140150.0,2025-11-28,1,5658.74,Wrong Item,Approved
9015323,5334718,21581,101651.0,2024-04-28,1,24839.27,Quality Issue,Approved
9015324,5055535,20609,105541.0,2024-06-26,1,877.81,Damaged,Approved
9015325,5024406,20757,130239.0,2026-02-26,1,8932.03,Quality Issue,Approved
9015326,5452662,21887,139746.0,2024-06-25,1,841.2,Damaged,Approved
9015327,5426422,20112,139803.0,2025-12-02,1,1752.32,Not as Expected,Approved
9015328,5290840,21774,124140.0,2026-07-01,2,15718.03,Changed Mind,Approved
9015329,5539242,21676,148613.0,2026-03-24,2,43477.64,Not as Expected,Approved
9015330,5224296,20170,121691.0,2025-10-07,2,6154.74,Changed Mind,Approved
9015331,5015389,20219,129462.0,2025-04-23,1,9362.3,Not as Expected,Approved
9015332,5301797,20347,135370.0,2025-10-10,1,8963.81,Damaged,Approved
9015333,5482013,21551,138736.0,2025-03-11,1,336.57,Damaged,Approved
9015334,5064262,20436,144437.0,2026-05-22,1,7837.47,Changed Mind,Approved
9015335,5182194,21986,133088.0,2025-02-04,1,450.74,Not as Expected,Approved
9015336,5084155,20167,103577.0,2026-02-03,1,1075.94,Quality Issue,Approved
9015337,5039576,21662,125438.0,2025-05-27,2,16613.79,Not as Expected,Approved
9015338,5122437,20768,110940.0,2025-08-09,1,1642.61,Quality Issue,Approved
9015339,5453975,20721,117828.0,2024-10-16,1,8755.82,Changed Mind,Approved
9015340,5383322,20102,115856.0,2025-03-06,2,7330.03,Quality Issue,Approved
9015341,5033031,21475,140228.0,2024-11-06,1,24534.17,Changed Mind,Approved
9015342,5098269,21819,108797.0,2024-02-16,3,699.3,Wrong Item,Approved
9015343,5360165,20432,145126.0,2024-11-18,1,2244.18,Not as Expected,Approved
9015344,5305401,21655,116265.0,2026-03-13,1,958.63,Wrong Item,Approved
9015345,5398516,21560,118263.0,2025-11-13,1,3729.72,Quality Issue,Approved
9015346,5456988,21397,135601.0,2024-02-10,2,27533.51,Not as Expected,Approved
9015347,5418478,21454,136781.0,2024-02-27,1,19502.08,Wrong Item,Approved
9015348,5481783,20378,107801.0,2024-09-17,3,4013.25,Quality Issue,Approved
9015349,5286681,21449,127114.0,2025-07-26,1,7604.28,Wrong Item,Approved
9015350,5008053,20311,105437.0,2025-08-12,1,5012.15,Changed Mind,Approved
9015351,5037887,20806,102286.0,2025-05-26,1,1588.54,Wrong Item,Approved
9015352,5432917,21996,101492.0,2024-02-16,1,4003.43,Not as Expected,Approved
9015353,5452097,20519,147841.0,2025-09-27,2,4718.82,Changed Mind,Approved
9015354,5360172,21240,112582.0,2026-05-28,1,1290.81,Changed Mind,Approved
9015355,5214040,20178,110600.0,2024-02-13,1,196.7,Quality Issue,Approved
9015356,5379324,20871,104020.0,2025-05-16,2,4191.74,Changed Mind,Pending
9015357,5420033,21424,113755.0,2025-03-25,1,3261.86,Damaged,Approved
9015358,5345150,20439,112748.0,2024-09-15,1,4394.3,Quality Issue,Approved
9015359,5404483,20709,127866.0,2024-12-09,3,28271.0,Wrong Item,Approved
9015360,5447398,20907,120763.0,2025-06-15,1,1349.54,Not as Expected,Approved
9015361,5279285,20633,146323.0,2025-07-18,3,21430.35,Quality Issue,Approved
9015362,5123708,20665,126712.0,2024-02-06,1,4124.05,Not as Expected,Approved
9015363,5021885,21714,108128.0,2025-12-28,1,1757.15,Quality Issue,Approved
9015364,5526599,20004,145343.0,2025-08-01,1,35700.54,Changed Mind,Approved
9015365,5110435,20297,140292.0,2025-11-28,1,1698.15,Damaged,Approved
9015366,5416809,20588,125370.0,2025-02-02,1,18997.13,Quality Issue,Approved
9015367,5056259,21857,113450.0,2025-07-01,3,3928.44,Changed Mind,Approved
9015368,5459952,21685,106771.0,2026-03-05,1,4444.28,Damaged,Approved
9015369,5342325,20763,144620.0,2025-06-05,1,1662.35,Changed Mind,Pending
9015370,5126855,20477,104754.0,2026-04-30,1,2228.24,Quality Issue,Approved
9015371,5123988,21358,125198.0,2024-04-28,1,14420.24,Damaged,Approved
9015372,5484712,21913,129144.0,2024-11-07,3,4915.89,Quality Issue,Approved
9015373,5124383,21771,132979.0,2026-06-13,1,2105.47,Wrong Item,Approved
9015374,5031621,21155,132263.0,2025-09-29,1,9670.56,Quality Issue,Approved
9015375,5351663,21312,107530.0,2024-10-12,1,6324.47,Not as Expected,Approved
9015376,5548122,21227,147524.0,2024-09-16,1,4806.87,Changed Mind,Approved
9015377,5324568,20487,114161.0,2024-11-29,1,24348.49,Not as Expected,Approved
9015378,5247704,21077,142591.0,2026-06-28,4,63672.55,Wrong Item,Approved
9015379,5231287,21225,106245.0,2025-02-14,2,13358.29,Not as Expected,Approved
9015380,5315133,21406,122255.0,2024-11-16,1,24308.8,Changed Mind,Pending
9015381,5037526,20677,103137.0,2026-05-11,2,15337.13,Damaged,Approved
9015382,5008245,20605,117433.0,2024-12-17,2,4014.45,Quality Issue,Approved
9015383,5487787,20829,103286.0,2024-11-07,1,584.82,Damaged,Approved
9015384,5117290,20985,101678.0,2025-08-15,2,22414.82,Quality Issue,Approved
9015385,5236602,20023,115474.0,2026-03-21,1,2360.56,Quality Issue,Approved
9015386,5395371,21600,120032.0,2024-03-22,2,4966.56,Changed Mind,Approved
9015387,5379169,21169,145917.0,2026-06-13,5,77040.05,Not as Expected,Approved
9015388,5162379,20915,145902.0,2025-09-01,2,4840.43,Quality Issue,Approved
9015389,5446622,20044,135654.0,2026-04-23,1,2047.6,Changed Mind,Approved
9015390,5472279,20913,105318.0,2025-02-14,1,7645.51,Wrong Item,Approved
